"ACCOUNT_ID","LIST_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","EXTERNAL_CAMPAIGN_ID","SF_CAMPAIGN_ID","CAMPAIGN_NAME","LAUNCH_NAME","LAUNCH_STATUS","LAUNCH_TYPE","LAUNCH_CHARSET","PURPOSE","SUBJECT","DESCRIPTION","PRODUCT_CATEGORY","PRODUCT_TYPE","MARKETING_STRATEGY","MARKETING_PROGRAM","LAUNCH_ERROR_CODE","LAUNCH_STARTED_DT","LAUNCH_COMPLETED_DT","DISPATCHABLE_TYPE","PROGRAM_ID","BRAND_ID","CREATOR_NAME","FIRST_NAME","LAST_NAME","DMP01","DMP02BATCHTRIGGER","DMP03PUREBATCH","DMP04BLOCK","RAVISH"
"7668","37121","27-Oct-2019 08:15:22","27-Oct-2019 08:15:37","38341","30439861","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:15:22","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:15:23","27-Oct-2019 08:15:38","38341","30439861","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:15:23","27-Oct-2019 08:15:38","38341","30439861","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:15:23","27-Oct-2019 08:15:38","38341","30439861","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 08:15:23","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:15:24","27-Oct-2019 08:15:39","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:15:24","27-Oct-2019 08:15:24","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:01:12","27-Oct-2019 08:01:27","38341","30439801","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:01:12","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:01:13","27-Oct-2019 08:01:28","38341","30439801","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:01:13","27-Oct-2019 08:01:28","38341","30439801","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:01:14","27-Oct-2019 08:01:29","38341","30439801","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 08:01:14","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 08:01:14","27-Oct-2019 08:01:29","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:01:14","27-Oct-2019 08:01:14","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:04:21","27-Oct-2019 08:04:22","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:04:21","27-Oct-2019 08:04:21","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:04:15","27-Oct-2019 08:04:30","7221","30439821","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:04:15","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:04:17","27-Oct-2019 08:04:32","7221","30439821","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:04:17","27-Oct-2019 08:04:32","7221","30439821","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:04:21","27-Oct-2019 08:04:33","7221","30439821","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 08:04:21","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:05:36","27-Oct-2019 08:05:42","295521","30439841","","","Sh_SanityEMD02","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 08:05:36","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:05:30","27-Oct-2019 08:05:45","295521","30439841","","","Sh_SanityEMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:05:30","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:05:32","27-Oct-2019 08:05:47","295521","30439841","","","Sh_SanityEMD02","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:05:32","27-Oct-2019 08:05:47","295521","30439841","","","Sh_SanityEMD02","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 08:05:36","27-Oct-2019 08:05:48","295521","388381","","","Sh_SanityEMD02","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 08:05:36","27-Oct-2019 08:05:36","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 06:00:01","27-Oct-2019 06:00:16","193383181","30439781","","","P_AI_02_EMDEmail2","","B","S","ISO-8859-1","P","<#include ""cms://messagelibrary/email/193383181/TestableSubjectLine.itl.txt"">","","","","","","","27-Oct-2019 06:00:01","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 06:00:02","27-Oct-2019 06:00:17","193383181","30439781","","","P_AI_02_EMDEmail2","","L","S","ISO-8859-1","P","<#include ""cms://messagelibrary/email/193383181/TestableSubjectLine.itl.txt"">","","","","","","","","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 06:00:02","27-Oct-2019 06:00:17","193383181","30439781","","","P_AI_02_EMDEmail2","","S","S","ISO-8859-1","P","<#include ""cms://messagelibrary/email/193383181/TestableSubjectLine.itl.txt"">","","","","","","","","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 06:00:02","27-Oct-2019 06:00:17","193383181","30439781","","","P_AI_02_EMDEmail2","","C","S","ISO-8859-1","P","<#include ""cms://messagelibrary/email/193383181/TestableSubjectLine.itl.txt"">","","","","","","","","27-Oct-2019 06:00:02","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:15:24","27-Oct-2019 04:15:39","38341","30439761","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:15:24","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:15:24","27-Oct-2019 04:15:39","38341","30439761","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:15:24","27-Oct-2019 04:15:39","38341","30439761","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:15:25","27-Oct-2019 04:15:40","38341","30439761","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 04:15:25","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:15:26","27-Oct-2019 04:15:41","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:15:26","27-Oct-2019 04:15:26","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:01:10","27-Oct-2019 04:01:25","38341","30439701","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:01:10","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:01:10","27-Oct-2019 04:01:25","38341","30439701","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:01:10","27-Oct-2019 04:01:25","38341","30439701","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:01:11","27-Oct-2019 04:01:26","38341","30439701","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 04:01:11","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 04:01:11","27-Oct-2019 04:01:26","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:01:11","27-Oct-2019 04:01:11","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:04:14","27-Oct-2019 04:04:19","7221","30439721","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:04:14","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:04:20","27-Oct-2019 04:04:28","7221","30439721","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 04:04:20","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:04:16","27-Oct-2019 04:04:31","7221","30439721","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:04:20","27-Oct-2019 04:04:31","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:04:20","27-Oct-2019 04:04:20","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:04:16","27-Oct-2019 04:04:31","7221","30439721","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:05:31","27-Oct-2019 04:05:46","295521","30439741","","","Sh_SanityEMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:05:31","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:05:34","27-Oct-2019 04:05:49","295521","30439741","","","Sh_SanityEMD02","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:05:34","27-Oct-2019 04:05:49","295521","30439741","","","Sh_SanityEMD02","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:05:37","27-Oct-2019 04:05:49","295521","388381","","","Sh_SanityEMD02","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 04:05:37","27-Oct-2019 04:05:37","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 04:05:37","27-Oct-2019 04:05:50","295521","30439741","","","Sh_SanityEMD02","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 04:05:37","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 01:00:01","27-Oct-2019 01:00:16","193383241","30439681","","","P_AI_02_EMDEmail3","","B","S","ISO-8859-1","P","QA1_ipush_{campaign.name}","","","","","","","27-Oct-2019 01:00:01","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 01:00:03","27-Oct-2019 01:00:18","193383241","30439681","","","P_AI_02_EMDEmail3","","L","S","ISO-8859-1","P","QA1_ipush_{campaign.name}","","","","","","","","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 01:00:03","27-Oct-2019 01:00:18","193383241","30439681","","","P_AI_02_EMDEmail3","","C","S","ISO-8859-1","P","QA1_ipush_{campaign.name}","","","","","","","","27-Oct-2019 01:00:03","PromotionalCampaign","","","ipush","","","","","","",""
"7668","193382501","27-Oct-2019 01:00:03","27-Oct-2019 01:00:18","193383241","30439681","","","P_AI_02_EMDEmail3","","S","S","ISO-8859-1","P","QA1_ipush_{campaign.name}","","","","","","","","","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:15:17","27-Oct-2019 00:15:22","38341","30439661","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:15:17","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:15:18","27-Oct-2019 00:15:31","38341","30439661","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 00:15:18","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:15:17","27-Oct-2019 00:15:32","38341","30439661","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:15:17","27-Oct-2019 00:15:32","38341","30439661","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:15:18","27-Oct-2019 00:15:33","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:15:18","27-Oct-2019 00:15:18","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:01:06","27-Oct-2019 00:01:21","38341","30439601","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:01:06","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:01:07","27-Oct-2019 00:01:22","38341","30439601","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:01:07","27-Oct-2019 00:01:22","38341","30439601","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:01:07","27-Oct-2019 00:01:22","38341","30439601","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 00:01:07","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","27-Oct-2019 00:01:08","27-Oct-2019 00:01:23","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:01:08","27-Oct-2019 00:01:08","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:04:14","27-Oct-2019 00:04:29","7221","30439621","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:04:14","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:04:16","27-Oct-2019 00:04:31","7221","30439621","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:04:16","27-Oct-2019 00:04:31","7221","30439621","","","Sh_SanityEmail01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:04:19","27-Oct-2019 00:04:32","7221","30439621","","","Sh_SanityEmail01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 00:04:19","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:04:19","27-Oct-2019 00:04:32","7221","5521","","","Sh_SanityEmail01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:04:19","27-Oct-2019 00:04:19","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:05:35","27-Oct-2019 00:05:47","295521","30439641","","","Sh_SanityEMD02","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:05:33","27-Oct-2019 00:05:48","295521","30439641","","","Sh_SanityEMD02","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:05:33","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:05:35","27-Oct-2019 00:05:50","295521","30439641","","","Sh_SanityEMD02","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:05:39","27-Oct-2019 00:05:51","295521","388381","","","Sh_SanityEMD02","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","27-Oct-2019 00:05:39","27-Oct-2019 00:05:39","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","27-Oct-2019 00:05:38","27-Oct-2019 00:05:51","295521","30439641","","","Sh_SanityEMD02","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","27-Oct-2019 00:05:38","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:15:09","26-Oct-2019 20:15:24","38341","30439581","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:15:09","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:15:10","26-Oct-2019 20:15:25","38341","30439581","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:15:10","26-Oct-2019 20:15:25","38341","30439581","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:15:10","26-Oct-2019 20:15:25","38341","30439581","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 20:15:10","PromotionalCampaign","193554541","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:15:11","26-Oct-2019 20:15:26","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:15:11","26-Oct-2019 20:15:11","PromotionalCampaign","","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:01:10","26-Oct-2019 20:01:21","38341","30439521","","","QList1 EMD01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:01:10","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:01:10","26-Oct-2019 20:01:25","38341","30439521","","","QList1 EMD01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:01:10","26-Oct-2019 20:01:25","38341","30439521","","","QList1 EMD01","","S","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:01:11","26-Oct-2019 20:01:26","38341","30439521","","","QList1 EMD01","","C","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","26-Oct-2019 20:01:11","PromotionalCampaign","712741","","ipush","","","","","","",""
"7668","37121","26-Oct-2019 20:01:12","26-Oct-2019 20:01:27","38341","29501","","","QList1 EMD01","","C","X","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:01:12","26-Oct-2019 20:01:12","PromotionalCampaign","","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:04:23","26-Oct-2019 20:04:38","7221","30439541","","","Sh_SanityEmail01","","B","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","26-Oct-2019 20:04:23","","PromotionalCampaign","3044921","","ipush","","","","","","",""
"7668","2441","26-Oct-2019 20:04:25","26-Oct-2019 20:04:40","7221","30439541","","","Sh_SanityEmail01","","L","S","ISO-8859-1","P","Campaign Name: ${campaign.name} Campaign ID: ${campaign.id} Launch ID: ${launch.id} RIID is ${RIID_}","","","","","","","","","PromotionalCampaign","3044921","","ipush","","","","","","",""
