"EVENT_TYPE","FILE_NAME","KEY","ID","COUNT_FROM_CED","COUNT_FROM_DB","EventsToBeProcessed","Eventsalready_processed","STATUS","Comments"
"APPCLOUD_FAILED","30336_APPCLOUD_FAILED_20191218_071702.txt","LAUNCH_ID","1462","10","20","10","10","Pass","Count for the ID Match. However there are 10 records to be processed yet"
"LAUNCH_STATE","30336_LAUNCH_STATE_20191218_071702.txt","LAUNCH_ID","1462","10","0","0","0","Fail","No Data found in LAUNCH_STATE table for LAUNCH_ID : 1462"
