"FileName","ID","DataFromCED","DataFromDB","Status"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=10,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=11,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=12,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=13,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=14,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=15,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=16,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=17,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=18,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
"30336_PUSH_FAILED_20191218_071702.txt","1462","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77","Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77","row=19,col=14: Data for column REASON is NOT matching. Data_In_CED:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: """"silentBadge"""" is not defined in <eval> at line number 77 & Data_in_DB:Sender failed to send the message!, partner^apnsdevelopment: CustomScript: true, Exception: ReferenceError: ""silentBadge"" is not defined in <eval> at line number 77"
