"FileName","ID","DataFromCED","DataFromDB","Status"
"30336_CLICK_20190827_051102.txt","1901","21-Aug-2019 09:56:12","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:21-Aug-2019 09:56:12 & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","21-Aug-2019 09:56:12","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:21-Aug-2019 09:56:12 & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","H","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:H & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","textlink_Google","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:textlink_Google & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","None","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:None & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","https://www.google.com","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:https://www.google.com & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0 & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","None","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:None & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","21-Aug-2019 09:56:12","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:21-Aug-2019 09:56:12 & Data_in_DB:5"
"30336_CLICK_20190827_051102.txt","1901","None","5","row=0,col=0: Data for column EVENT_TYPE_ID is NOT matching. Data_In_CED:None & Data_in_DB:5"
