"EVENT_TYPE","FILE_NAME","KEY","ID","COUNT_FROM_CED","COUNT_FROM_DB","EventsToBeProcessed","Eventsalready_processed","STATUS","Comments"
"CONVERT","7668_CONVERT_20191211_061300.txt","LAUNCH_ID","30008201","1","1","1","0","Pass","Count for the ID Match"
"OPT_IN","7668_OPT_IN_20191211_061301.txt","RIID","3726540521","1","1","1","0","Pass","Count for the ID Match"
"OPT_OUT","7668_OPT_OUT_20191211_061301.txt","RIID","3726540521","1","1","1","0","Pass","Count for the ID Match"
"SENT","7668_SENT_20191211_041300.txt","LAUNCH_ID","30579761","2","2","2","0","Pass","Count for the ID Match"
"SENT","7668_SENT_20191211_041300.txt","LAUNCH_ID","30579781","2","2","2","0","Pass","Count for the ID Match"
"SENT","7668_SENT_20191211_061300.txt","LAUNCH_ID","30579801","3","3","3","0","Pass","Count for the ID Match"
"SKIPPED","7668_SKIPPED_20191211_061301.txt","LAUNCH_ID","1401241","6","6","6","0","Pass","Count for the ID Match"
"SKIPPED","7668_SKIPPED_20191211_061301.txt","LAUNCH_ID","5520861","3","3","3","0","Pass","Count for the ID Match"
