"Event Types","Column Name"
"SMS_CONVERT","EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","AGGREGATOR_ID","COUNTRY_CODE","MOBILE_CODE","MOBILE_NUMBER","OFFER_NUMBER","ORDER_ID","ORDER_TOTAL","ORDER_QUANTITY"
"PROGRAM_STATE","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","PROGRAM_ID","PROGRAM_NAME","PROGRAM_DESCRIPTION","CUSTOM_PROPERTIES"
"MULTIVARIATE_TEST","PROGRAM_ID","CAMPAIGN_ID","STAGE_ID","CAMPAIGN_VERSION_ID","CAMPAIGN_VERSION_NAME","TEST_START_DT","TEST_END_DT","WINNER_SELECTION_TYPE","TEST_SUCCESS_METRIC","IS_WINNER","CAMPAIGN_VERSION_CONTENT"
"PUSH_OPENED","EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","PUSH_ID","PUSHIO_API_KEY","PLATFORM_TYPE","APP_ID"
"LAUNCH_STATE","ACCOUNT_ID","LIST_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","EXTERNAL_CAMPAIGN_ID","SF_CAMPAIGN_ID","CAMPAIGN_NAME","LAUNCH_NAME","LAUNCH_STATUS","LAUNCH_TYPE","LAUNCH_CHARSET","PURPOSE","SUBJECT","DESCRIPTION","PRODUCT_CATEGORY","PRODUCT_TYPE","MARKETING_STRATEGY","MARKETING_PROGRAM","LAUNCH_ERROR_CODE","LAUNCH_STARTED_DT","LAUNCH_COMPLETED_DT","CUSTOM_PROPERTIES"
"PUSH_OPT_IN","EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","PUSH_ID","PUSHIO_API_KEY","APP_ID","PLATFORM_TYPE","USER_ID"
"WEBPUSH_SENT","EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","VISITOR_ID","APP_ID","API_KEY","PLATFORM_TYPE","USER_ID"
"HOLDOUT_GROUP","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","CUSTOM_PROPERTIES","EVENT_CAPTURED_DT","EVENT_STORED_DT","PROGRAM_ID","HOLDOUT_ID","COMPARE_TO_CAMPAIGN_ID"
"FORM_STATE","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","FORM_ID","FORM_NAME","FORM_DESCRIPTION","CUSTOM_PROPERTIES"
"PUSH_CONVERTED","EVENT_UUID","EVENT_TYPE_ID","ACCOUNT_ID","LIST_ID","RIID","CUSTOMER_ID","EVENT_CAPTURED_DT","EVENT_STORED_DT","CAMPAIGN_ID","LAUNCH_ID","PROGRAM_ID","PUSH_ID","PUSHIO_API_KEY","PLATFORM_TYPE","APP_ID"
