"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","EMAIL","Column EMAIL is present in CED","EMAIL","Present","9","9","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","EMAIL_ISP","Column EMAIL_ISP is present in CED","EMAIL_ISP","Present","10","10","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","11","11","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","OFFER_SIGNATURE_ID","Column OFFER_SIGNATURE_ID is present in CED","OFFER_SIGNATURE_ID","Present","12","12","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","DYNAMIC_CONTENT_SIGNATURE_ID","Column DYNAMIC_CONTENT_SIGNATURE_ID is present in CED","DYNAMIC_CONTENT_SIGNATURE_ID","Present","13","13","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","MESSAGE_SIZE","Column MESSAGE_SIZE is present in CED","MESSAGE_SIZE","Present","14","14","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","SEGMENT_INFO","Column SEGMENT_INFO is present in CED","SEGMENT_INFO","Present","15","15","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","CONTACT_INFO","Column CONTACT_INFO is present in CED","CONTACT_INFO","Present","16","16","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","REASON","Column REASON is present in CED","REASON","Present","17","17","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","18","18","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","19","19","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","20","20","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","FIRST_NAME","Column FIRST_NAME (from CUSTOM_PROPERTIES) is present in CED","FIRST_NAME","Present","21","21","Column is in Order"
"SKIPPED","100341_SKIPPED_20190603_060500.txt","LAST_NAME","Column LAST_NAME (from CUSTOM_PROPERTIES) is present in CED","LAST_NAME","Present","22","22","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","EVENT_UUID","Column EVENT_UUID is present in CED","EVENT_UUID","Present","0","0","Column is in Order"
"SMS_DELIVERED","100341_SMS_DELIVERED_20190603_060300.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","1","1","Column is in Order"
