"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","2","2","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","3","3","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","4","4","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","5","5","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","EXTERNAL_CAMPAIGN_ID","Column EXTERNAL_CAMPAIGN_ID is present in CED","EXTERNAL_CAMPAIGN_ID","Present","6","6","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","SF_CAMPAIGN_ID","Column SF_CAMPAIGN_ID is present in CED","SF_CAMPAIGN_ID","Present","7","7","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","CAMPAIGN_NAME","Column CAMPAIGN_NAME is present in CED","CAMPAIGN_NAME","Present","8","8","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_NAME","Column LAUNCH_NAME is present in CED","LAUNCH_NAME","Present","9","9","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_STATUS","Column LAUNCH_STATUS is present in CED","LAUNCH_STATUS","Present","10","10","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_TYPE","Column LAUNCH_TYPE is present in CED","LAUNCH_TYPE","Present","11","11","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_CHARSET","Column LAUNCH_CHARSET is present in CED","LAUNCH_CHARSET","Present","12","12","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","PURPOSE","Column PURPOSE is present in CED","PURPOSE","Present","13","13","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","SUBJECT","Column SUBJECT is present in CED","SUBJECT","Present","14","14","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","DESCRIPTION","Column DESCRIPTION is present in CED","DESCRIPTION","Present","15","15","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","PRODUCT_CATEGORY","Column PRODUCT_CATEGORY is present in CED","PRODUCT_CATEGORY","Present","16","16","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","PRODUCT_TYPE","Column PRODUCT_TYPE is present in CED","PRODUCT_TYPE","Present","17","17","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","MARKETING_STRATEGY","Column MARKETING_STRATEGY is present in CED","MARKETING_STRATEGY","Present","18","18","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","MARKETING_PROGRAM","Column MARKETING_PROGRAM is present in CED","MARKETING_PROGRAM","Present","19","19","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_ERROR_CODE","Column LAUNCH_ERROR_CODE is present in CED","LAUNCH_ERROR_CODE","Present","20","20","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_STARTED_DT","Column LAUNCH_STARTED_DT is present in CED","LAUNCH_STARTED_DT","Present","21","21","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","LAUNCH_COMPLETED_DT","Column LAUNCH_COMPLETED_DT is present in CED","LAUNCH_COMPLETED_DT","Present","22","22","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","DISPATCHABLE_TYPE","Column DISPATCHABLE_TYPE is present in CED","DISPATCHABLE_TYPE","Present","23","23","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","PROGRAM_ID","Column PROGRAM_ID is present in CED","PROGRAM_ID","Present","24","24","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","BRAND_ID","Column BRAND_ID is present in CED","BRAND_ID","Present","25","25","Column is in Order"
"LAUNCH_STATE","30236_LAUNCH_STATE_20190725_085101.txt","CREATOR_NAME","Column CREATOR_NAME is present in CED","CREATOR_NAME","Present","26","26","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","9","9","Column is in Order"
"OPEN","30236_OPEN_20190725_085101.txt","USER_AGENT_STRING","Column USER_AGENT_STRING is missing","N/A","Missing","10","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","BROWSER_TYPE_INFO","Column BROWSER_TYPE_INFO is missing","N/A","Missing","11","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","BROWSER_INFO","Column BROWSER_INFO is missing","N/A","Missing","12","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","OS_VENDOR_INFO","Column OS_VENDOR_INFO is missing","N/A","Missing","13","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","OPERATING_SYSTEM_INFO","Column OPERATING_SYSTEM_INFO is missing","N/A","Missing","14","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","DEVICE_TYPE_INFO","Column DEVICE_TYPE_INFO is missing","N/A","Missing","15","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is missing","N/A","Missing","16","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is missing","N/A","Missing","17","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is missing","N/A","Missing","18","N/A","list index out of range"
"OPEN","30236_OPEN_20190725_085101.txt","REMOTE_ADDR","Column REMOTE_ADDR is missing","N/A","Missing","19","N/A","list index out of range"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","9","9","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","SOURCE","Column SOURCE is present in CED","SOURCE","Present","10","10","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","REASON","Column REASON is present in CED","REASON","Present","11","11","Column is in Order"
"OPT_IN","30236_OPT_IN_20190725_085101.txt","EMAIL","Column EMAIL is present in CED","EMAIL","Present","12","12","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EMAIL","Column EMAIL is present in CED","EMAIL","Present","9","9","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EMAIL_ISP","Column EMAIL_ISP is present in CED","EMAIL_ISP","Present","10","10","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","11","11","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","OFFER_SIGNATURE_ID","Column OFFER_SIGNATURE_ID is present in CED","OFFER_SIGNATURE_ID","Present","12","12","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","DYNAMIC_CONTENT_SIGNATURE_ID","Column DYNAMIC_CONTENT_SIGNATURE_ID is present in CED","DYNAMIC_CONTENT_SIGNATURE_ID","Present","13","13","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","MESSAGE_SIZE","Column MESSAGE_SIZE is present in CED","MESSAGE_SIZE","Present","14","14","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","SEGMENT_INFO","Column SEGMENT_INFO is present in CED","SEGMENT_INFO","Present","15","15","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","CONTACT_INFO","Column CONTACT_INFO is present in CED","CONTACT_INFO","Present","16","16","Column is in Order"
"SENT","30236_SENT_20190725_085100.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is missing","N/A","Missing","17","N/A","list index out of range"
"SENT","30236_SENT_20190725_085100.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is missing","N/A","Missing","18","N/A","list index out of range"
"SENT","30236_SENT_20190725_085100.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is missing","N/A","Missing","19","N/A","list index out of range"
